5/27/1993,268069.25,88211.25,317864.25,
5/28/1993,271299,88211.25,337128.75,
6/1/1993,261609.75,86251,332312.625,
6/2/1993,251920.5,89191.375,343550.25,
6/3/1993,261609.75,88211.25,327496.5,
6/4/1993,242231.25,88211.25,335523.375,
6/7/1993,245461,88211.25,327496.5,
6/8/1993,239001.5,88211.25,337128.75,
6/9/1993,239001.5,84290.75,324285.75,
6/10/1993,245461,88211.25,324285.75,
6/11/1993,242231.25,84290.75,337128.75,
6/14/1993,242231.25,84290.75,330707.25,
6/15/1993,245461,84290.75,324285.75,
6/16/1993,245461,84290.75,324285.75,
6/17/1993,245461,82330.5,324285.75,
6/18/1993,245461,85270.875,337128.75,
6/21/1993,251920.5,82330.5,327496.5,
6/22/1993,242231.25,82330.5,311442.75,
6/23/1993,251920.5,82330.5,321075,
6/24/1993,245461,82330.5,311442.75,
6/25/1993,264839.5,79390.125,313048.125,
6/28/1993,277758.5,80370.25,324285.75,
6/29/1993,319745.25,77429.875,311442.75,
6/30/1993,340028,78420,318451,
7/1/1993,326950,94104,334698.5,
7/2/1993,330219.5,98025,318451,
7/6/1993,323680.5,109788,344447,
7/7/1993,333489,107827.5,331449,
7/8/1993,333489,99005.25,354195.5,
7/9/1993,340028,99985.5,350946,
7/12/1993,346567,98025,350946,
7/13/1993,340028,95084.25,360694.5,
7/14/1993,333489,98025,360694.5,
7/15/1993,340028,98025,360694.5,
7/16/1993,323680.5,97044.75,373692.5,
7/19/1993,313872,93123.75,360694.5,
7/20/1993,284446.5,88222.5,380191.5,
7/21/1993,320411,87242.25,389940,
7/22/1993,343297.5,87242.25,396439,
7/23/1993,353106,87242.25,376942,
7/26/1993,346567,78420,383441,
7/27/1993,362914.5,80380.5,373692.5,
7/28/1993,362914.5,80380.5,373692.5,
7/29/1993,353106,82341,389940,
7/30/1993,349836.5,85281.75,389940,
8/2/1993,346567,86262,386690.5,
8/3/1993,346567,85281.75,386690.5,
8/4/1993,356375.5,84301.5,376942,
8/5/1993,359645,85281.75,376942,
8/6/1993,349836.5,88222.5,383441,
8/9/1993,340028,85281.75,389940,
8/10/1993,320411,85281.75,386690.5,
8/11/1993,326950,85281.75,389940,
8/12/1993,317141.5,87242.25,396439,
8/13/1993,326950,86262,389940,
8/16/1993,340028,86262,406187.5,
8/17/1993,343297.5,81360.75,406187.5,
8/18/1993,356375.5,81360.75,406187.5,
8/19/1993,372723,84301.5,406187.5,
8/20/1993,382531.5,85281.75,406187.5,
